VENTA;FECHA
223480722;5/06/2020 0:00
81014156;14/04/2020 0:00
665635302;17/10/2020 0:00
249578175;9/07/2020 0:00
389769689;23/01/2020 0:00
182644331;27/07/2020 0:00
933140798;6/12/2020 0:00
260292696;10/07/2020 0:00
46664421;1/04/2020 0:00
522669999;23/12/2020 0:00
187408200;23/06/2020 0:00
281702169;28/08/2020 0:00
325460472;10/02/2020 0:00
227644598;8/07/2020 0:00
450629835;24/01/2020 0:00
292436780;15/09/2020 0:00
33208059;30/03/2020 0:00
307214423;9/08/2020 0:00
353690789;29/08/2020 0:00
280521081;16/09/2020 0:00
355624424;2/03/2020 0:00
305114892;9/03/2020 0:00
758752277;15/02/2020 0:00
327978176;11/09/2020 0:00
323562911;22/08/2020 0:00
835213595;26/01/2020 0:00
123768467;12/04/2020 0:00
190728303;21/07/2020 0:00
273113768;9/09/2020 0:00
317506254;8/08/2020 0:00
379526685;5/07/2020 0:00
198796170;31/08/2020 0:00
277133054;6/08/2020 0:00
845217998;19/01/2020 0:00
173800260;10/06/2020 0:00
385539156;5/03/2020 0:00
358654554;18/07/2020 0:00
333436626;26/10/2020 0:00
440594232;9/10/2020 0:00
190622817;18/08/2020 0:00
316270991;17/02/2020 0:00
324542159;10/11/2020 0:00
527596886;17/01/2020 0:00
354153435;2/08/2020 0:00
132213576;28/05/2020 0:00
592611762;5/09/2020 0:00
633910145;24/10/2020 0:00
335184086;14/06/2020 0:00
332254128;27/10/2020 0:00
284422542;15/06/2020 0:00
43791894;24/03/2020 0:00
373078548;4/03/2020 0:00
771685143;7/03/2020 0:00
911879027;2/02/2020 0:00
660891815;3/10/2020 0:00
720445260;11/01/2020 0:00
806728692;15/11/2020 0:00
413813949;23/10/2020 0:00
773940096;23/02/2020 0:00
311813402;28/09/2020 0:00
263797706;31/05/2020 0:00
398616440;13/11/2020 0:00
502451889;3/12/2020 0:00
297222786;17/09/2020 0:00
766949541;12/12/2020 0:00
480813773;30/10/2020 0:00
313895028;19/10/2020 0:00
234897788;17/05/2020 0:00
312501701;23/08/2020 0:00
388319457;5/02/2020 0:00
374955179;19/03/2020 0:00
197083350;15/05/2020 0:00
587905266;13/09/2020 0:00
253228449;22/06/2020 0:00
82312326;4/05/2020 0:00
117825272;17/04/2020 0:00
364430900;22/01/2020 0:00
301068381;26/02/2020 0:00
259155384;14/09/2020 0:00
221479221;24/07/2020 0:00
704102141;2/11/2020 0:00
362807471;19/11/2020 0:00
316246233;24/02/2020 0:00
433724193;16/10/2020 0:00
508929323;21/12/2020 0:00
476650767;24/12/2020 0:00
233845040;12/08/2020 0:00
438563432;2/10/2020 0:00
118978902;18/05/2020 0:00
562098581;7/01/2020 0:00
186802278;4/06/2020 0:00
188995527;26/04/2020 0:00
512231646;31/01/2020 0:00
338937998;1/08/2020 0:00
559932645;27/11/2020 0:00
319137222;22/09/2020 0:00
247658346;16/07/2020 0:00
222472520;20/08/2020 0:00
516094412;15/12/2020 0:00
450526940;13/01/2020 0:00
875438553;16/02/2020 0:00
456718278;16/01/2020 0:00
554923620;30/12/2020 0:00
260550893;29/07/2020 0:00
190091450;6/07/2020 0:00
91785575;20/04/2020 0:00
